index,ordernumber,employeeid,employeename,employee_job_title,orderdate,ordertype,customertype,custid,customername,prodcategory,prodnumber,prod_name,quantity,price,ordertotal
2621,1103716,900012283,Igor Hansen,Sales Associate,6/2/2019,Retail,Individual,1549,Norrie Acheson,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
2622,1103784,900012283,Igor Hansen,Sales Associate,6/13/2019,Retail,Individual,2234,Brigham Kemet,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,1,$114.00 ,114.0
2623,1103839,900012283,Igor Hansen,Sales Associate,6/19/2019,Retail,Individual,3030,Cherry Lockey,Bath products,BP103,Lavender and Olive Oil Bar Soap,4,$5.99 ,23.96
2624,1103870,900012283,Igor Hansen,Sales Associate,6/24/2019,Retail,Individual,2170,Nancy Le Conte,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,$5.99 ,17.97
2625,1103880,900012283,Igor Hansen,Sales Associate,6/25/2019,Retail,Individual,1702,Diahann Harcourt,Bath products,BP105,Lavender and Olive Oil Lotion,2,$9.99 ,19.98
2626,1103887,900012283,Igor Hansen,Sales Associate,6/26/2019,Retail,Individual,3391,Free Kolodziejski,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
2627,1103933,900012283,Igor Hansen,Sales Associate,7/3/2019,Retail,Individual,1854,Maureen Tolliday,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
2628,1103969,900012283,Igor Hansen,Sales Associate,7/7/2019,Wholesale,Business,3086,Bergstrom Inc,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,7,$234.00 ,1638.0
2629,1103968,900012283,Igor Hansen,Sales Associate,7/7/2019,Retail,Individual,3528,Sara Gruszka,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
2630,1103975,900012283,Igor Hansen,Sales Associate,7/9/2019,Retail,Individual,2849,Kaycee Marshfield,Bath products,BP103,Lavender and Olive Oil Bar Soap,2,$5.99 ,11.98
2631,1104000,900012283,Igor Hansen,Sales Associate,7/11/2019,Wholesale,Business,1850,Flatley Inc,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,$234.00 ,702.0
2632,1104078,900012283,Igor Hansen,Sales Associate,7/22/2019,Retail,Individual,4038,Rosalind Killik,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17.0
2633,1104117,900012283,Igor Hansen,Sales Associate,7/28/2019,Retail,Individual,1582,Hamid Dunford,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
2634,1104140,900012283,Igor Hansen,Sales Associate,7/31/2019,Wholesale,Business,1175,Rohan Group,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,7,$234.00 ,1638.0
2635,1104204,900012283,Igor Hansen,Sales Associate,8/9/2019,Retail,Individual,4038,Rosalind Killik,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,4,$45.00 ,180.0
2636,1104249,900012283,Igor Hansen,Sales Associate,8/16/2019,Retail,Individual,2411,Karel Lornsen,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,1,$114.00 ,114.0
2637,1104311,900012283,Igor Hansen,Sales Associate,8/25/2019,Retail,Individual,1653,Deborah Hachette,Gift Basket,GB300,Deluxe Bath Gift Basket,3,$115.00 ,345.0
2638,1104365,900012283,Igor Hansen,Sales Associate,9/1/2019,Wholesale,Business,4020,Okuneva Group,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
2639,1104405,900012283,Igor Hansen,Sales Associate,9/7/2019,Retail,Business,3388,Skiles LLC,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,$26.00 ,104.0
2640,1104423,900012283,Igor Hansen,Sales Associate,9/10/2019,Retail,Individual,1881,Cassandry Schult,Gift Basket,GB101,Infused EVOO Gift Basket,3,$75.00 ,225.0
2641,1104436,900012283,Igor Hansen,Sales Associate,9/12/2019,Retail,Individual,1634,Rori Gerretsen,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,1,$123.00 ,123.0
2642,1104475,900012283,Igor Hansen,Sales Associate,9/18/2019,Wholesale,Business,1175,Rohan Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,$234.00 ,234.0
2643,1104473,900012283,Igor Hansen,Sales Associate,9/18/2019,Retail,Individual,1549,Norrie Acheson,Bath products,BP105,Lavender and Olive Oil Lotion,2,$9.99 ,19.98
2644,1104480,900012283,Igor Hansen,Sales Associate,9/19/2019,Retail,Individual,2660,Vonni Haslam,Gift Basket,GB102,Rosmary EVOO Gift Basket,3,$75.00 ,225.0
2645,1104492,900012283,Igor Hansen,Sales Associate,9/21/2019,Retail,Individual,1864,Aleksandr Matthai,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,1,$26.00 ,26.0
2646,1104557,900012283,Igor Hansen,Sales Associate,10/1/2019,Retail,Individual,2932,Fairleigh Spencley,Bath products,BP100,Lavender and Olive Body Soap,3,$7.45 ,22.35
2647,1104588,900012283,Igor Hansen,Sales Associate,10/6/2019,Retail,Individual,3267,Rivi Mikalski,Bath products,BP105,Lavender and Olive Oil Lotion,1,$9.99 ,9.99
2648,1104589,900012283,Igor Hansen,Sales Associate,10/6/2019,Retail,Individual,2141,Taylor Joutapaitis,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
2649,1104695,900012283,Igor Hansen,Sales Associate,10/20/2019,Retail,Individual,1653,Deborah Hachette,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
2650,1104743,900012283,Igor Hansen,Sales Associate,10/27/2019,Retail,Individual,2221,Nicolai Wardrop,Bath products,BP105,Lavender and Olive Oil Lotion,4,$9.99 ,39.96
2651,1104766,900012283,Igor Hansen,Sales Associate,10/30/2019,Wholesale,Business,4052,Goyette Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
2652,1104824,900012283,Igor Hansen,Sales Associate,11/8/2019,Wholesale,Business,2543,Bogan Group,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,12,$26.00 ,312.0
2653,1104847,900012283,Igor Hansen,Sales Associate,11/11/2019,Retail,Individual,1791,Guy Brislane,Bath products,BP105,Lavender and Olive Oil Lotion,3,$9.99 ,29.97
2654,1104862,900012283,Igor Hansen,Sales Associate,11/14/2019,Retail,Individual,1429,Charissa Blowers,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
2655,1105015,900012283,Igor Hansen,Sales Associate,12/4/2019,Wholesale,Business,4065,White Group,Bath products,BP105,Lavender and Olive Oil Lotion,9,$9.99 ,89.91
2656,1105023,900012283,Igor Hansen,Sales Associate,12/5/2019,Retail,Individual,1271,Elaina Jobey,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,$114.00 ,228.0
2657,1105131,900012283,Igor Hansen,Sales Associate,12/24/2019,Retail,Individual,1702,Diahann Harcourt,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
2658,1105143,900012283,Igor Hansen,Sales Associate,12/25/2019,Retail,Individual,1565,Fiorenze Uebel,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,$75.00 ,150.0
2659,1105170,900012283,Igor Hansen,Sales Associate,12/29/2019,Retail,Individual,3030,Cherry Lockey,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,$19.50 ,58.5
2660,1105194,900012283,Igor Hansen,Sales Associate,1/1/2020,Wholesale,Business,1850,Flatley Inc,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,7,$234.00 ,1638.0
2661,1105216,900012283,Igor Hansen,Sales Associate,1/4/2020,Retail,Individual,1565,Fiorenze Uebel,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
2662,1105227,900012283,Igor Hansen,Sales Associate,1/6/2020,Retail,Business,3388,Skiles LLC,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,1,$123.00 ,123.0
2663,1105234,900012283,Igor Hansen,Sales Associate,1/7/2020,Retail,Individual,3358,Ravid Scoines,Gift Basket,GB104,Garlic EVOO Gift Basket,2,$75.00 ,150.0
2664,1105380,900012283,Igor Hansen,Sales Associate,1/29/2020,Retail,Individual,3030,Cherry Lockey,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,2,$26.00 ,52.0
2665,1105434,900012283,Igor Hansen,Sales Associate,2/5/2020,Retail,Individual,3197,Elga Pollicote,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
2666,1105432,900012283,Igor Hansen,Sales Associate,2/5/2020,Retail,Individual,3333,Delila Dabinett,Gift Basket,GB102,Rosmary EVOO Gift Basket,3,$75.00 ,225.0
2667,1105446,900012283,Igor Hansen,Sales Associate,2/7/2020,Wholesale,Business,2543,Bogan Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,14,$234.00 ,3276.0
2668,1105514,900012283,Igor Hansen,Sales Associate,2/17/2020,Retail,Individual,2355,Bat Marner,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,1,$123.00 ,123.0
2669,1105516,900012283,Igor Hansen,Sales Associate,2/17/2020,Retail,Individual,2660,Vonni Haslam,Bath products,BP105,Lavender and Olive Oil Lotion,2,$9.99 ,19.98
2670,1105574,900012283,Igor Hansen,Sales Associate,2/26/2020,Retail,Individual,2663,Guthrie Volkers,Bath products,BP505,Vanilla and Olive Oil Lotion,3,$9.99 ,29.97
2671,1105604,900012283,Igor Hansen,Sales Associate,3/3/2020,Retail,Individual,3333,Delila Dabinett,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,3,$30.00 ,90.0
2672,1105644,900012283,Igor Hansen,Sales Associate,3/8/2020,Retail,Individual,1582,Hamid Dunford,Bath products,BP100,Lavender and Olive Body Soap,4,$7.45 ,29.8
2673,1105658,900012283,Igor Hansen,Sales Associate,3/9/2020,Retail,Individual,2170,Nancy Le Conte,Gift Basket,GB105,Chili EVOO Gift Basket,1,$75.00 ,75.0
2674,1105760,900012283,Igor Hansen,Sales Associate,3/23/2020,Retail,Individual,3358,Ravid Scoines,Bath products,BP502,Vanilla and Olive Oil Candle,1,$6.99 ,6.99
2675,1105837,900012283,Igor Hansen,Sales Associate,4/3/2020,Retail,Individual,2298,Lorant Thumann,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
2676,1105920,900012283,Igor Hansen,Sales Associate,4/17/2020,Retail,Individual,2917,Deb Altimas,Bath products,BP102,Lavender and Olive Candle,4,$6.99 ,27.96
2677,1105929,900012283,Igor Hansen,Sales Associate,4/18/2020,Wholesale,Business,2543,Bogan Group,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,1,$234.00 ,234.0
2678,1105952,900012283,Igor Hansen,Sales Associate,4/22/2020,Retail,Individual,3391,Free Kolodziejski,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
2679,1106105,900012283,Igor Hansen,Sales Associate,5/15/2020,Retail,Individual,2932,Fairleigh Spencley,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,3,$14.50 ,43.5
2680,1106138,900012283,Igor Hansen,Sales Associate,5/18/2020,Retail,Individual,2670,Madelyn Durtnall,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,3,$19.50 ,58.5
2681,1106163,900012283,Igor Hansen,Sales Associate,5/22/2020,Retail,Individual,2298,Lorant Thumann,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,2,$30.00 ,60.0
2682,1106213,900012283,Igor Hansen,Sales Associate,5/30/2020,Retail,Individual,3267,Rivi Mikalski,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180.0
2683,1106224,900012283,Igor Hansen,Sales Associate,5/31/2020,Retail,Individual,3333,Delila Dabinett,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
2684,1106412,900012283,Igor Hansen,Sales Associate,6/26/2020,Retail,Business,3026,Romaguera Inc,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,$234.00 ,936.0
2685,1106453,900012283,Igor Hansen,Sales Associate,7/2/2020,Retail,Individual,3334,Vyky Stobbie,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,$114.00 ,228.0
2686,1106512,900012283,Igor Hansen,Sales Associate,7/8/2020,Retail,Individual,2172,Malissia Lilloe,Bath products,BP300,Mandarin and Olive Body Soap,1,$7.45 ,7.45
2687,1106558,900012283,Igor Hansen,Sales Associate,7/14/2020,Retail,Individual,1429,Charissa Blowers,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
2688,1106577,900012283,Igor Hansen,Sales Associate,7/16/2020,Retail,Individual,1445,Judas Bruneau,Bath products,BP102,Lavender and Olive Candle,3,$6.99 ,20.97
2689,1106613,900012283,Igor Hansen,Sales Associate,7/20/2020,Retail,Individual,3956,Pail Franken,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,$14.50 ,29.0
2690,1106641,900012283,Igor Hansen,Sales Associate,7/24/2020,Retail,Individual,1586,Godiva Jirusek,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,$7.45 ,14.9
2691,1106678,900012283,Igor Hansen,Sales Associate,7/28/2020,Retail,Individual,3969,Stanfield Weall,Gift Basket,GB106,Basil EVOO Gift Basket,2,$75.00 ,150.0
2692,1106769,900012283,Igor Hansen,Sales Associate,8/10/2020,Retail,Individual,4038,Rosalind Killik,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,1,$26.00 ,26.0
2693,1106805,900012283,Igor Hansen,Sales Associate,8/14/2020,Wholesale,Business,4020,Okuneva Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,10,$234.00 ,2340.0
2694,1106822,900012283,Igor Hansen,Sales Associate,8/17/2020,Retail,Individual,1565,Fiorenze Uebel,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,3,$35.00 ,105.0
2695,1106848,900012283,Igor Hansen,Sales Associate,8/20/2020,Wholesale,Business,1926,Effertz Inc,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,13,$234.00 ,3042.0
2696,1106892,900012283,Igor Hansen,Sales Associate,8/27/2020,Retail,Individual,2858,Carly Neno,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
2697,1107063,900012283,Igor Hansen,Sales Associate,9/21/2020,Retail,Individual,3592,Carlin Adriaan,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
2698,1107131,900012283,Igor Hansen,Sales Associate,10/1/2020,Retail,Individual,2849,Kaycee Marshfield,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,3,$16.75 ,50.25
2699,1107160,900012283,Igor Hansen,Sales Associate,10/6/2020,Wholesale,Business,1175,Rohan Group,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,$234.00 ,702.0
2700,1107180,900012283,Igor Hansen,Sales Associate,10/9/2020,Wholesale,Business,1926,Effertz Inc,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,8,$234.00 ,1872.0
2701,1107232,900012283,Igor Hansen,Sales Associate,10/16/2020,Retail,Individual,1271,Elaina Jobey,Bath products,BP301,Mandarin and Olive Bath Salts,3,$8.50 ,25.5
2702,1107256,900012283,Igor Hansen,Sales Associate,10/20/2020,Retail,Individual,3244,Alison Scranny,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,4,$14.50 ,58.0
2703,1107262,900012283,Igor Hansen,Sales Associate,10/21/2020,Retail,Business,3026,Romaguera Inc,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,$26.00 ,52.0
2704,1107304,900012283,Igor Hansen,Sales Associate,10/27/2020,Wholesale,Business,4052,Goyette Group,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,4,$234.00 ,936.0
2705,1107330,900012283,Igor Hansen,Sales Associate,10/31/2020,Retail,Individual,2357,Saloma Hannaford,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,2,$45.00 ,90.0
2706,1107378,900012283,Igor Hansen,Sales Associate,11/7/2020,Retail,Individual,2221,Nicolai Wardrop,Bath products,BP101,Lavender and Olive Bath Salts,1,$8.50 ,8.5
2707,1107414,900012283,Igor Hansen,Sales Associate,11/11/2020,Retail,Individual,2932,Fairleigh Spencley,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,4,$26.00 ,104.0
2708,1107424,900012283,Igor Hansen,Sales Associate,11/13/2020,Retail,Individual,3334,Vyky Stobbie,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,4,$114.00 ,456.0
2709,1107435,900012283,Igor Hansen,Sales Associate,11/15/2020,Retail,Individual,2837,Oralle Zoellner,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,$26.00 ,104.0
2710,1107462,900012283,Igor Hansen,Sales Associate,11/18/2020,Retail,Individual,1271,Elaina Jobey,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702.0
2711,1107510,900012283,Igor Hansen,Sales Associate,11/24/2020,Retail,Individual,1634,Rori Gerretsen,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,4,$114.00 ,456.0
2712,1107523,900012283,Igor Hansen,Sales Associate,11/25/2020,Retail,Individual,2917,Deb Altimas,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17.0
2713,1107569,900012283,Igor Hansen,Sales Associate,12/2/2020,Retail,Individual,3592,Carlin Adriaan,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,$30.00 ,30.0
2714,1107722,900012283,Igor Hansen,Sales Associate,12/23/2020,Retail,Individual,2837,Oralle Zoellner,Gift Basket,GB103,Lemon EVOO Gift Basket,3,$75.00 ,225.0
2715,1107756,900012283,Igor Hansen,Sales Associate,12/27/2020,Wholesale,Business,4020,Okuneva Group,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,$5.99 ,17.97
2716,1107784,900012283,Igor Hansen,Sales Associate,12/31/2020,Retail,Individual,3197,Elga Pollicote,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
2717,1107794,900012283,Igor Hansen,Sales Associate,1/1/2021,Retail,Individual,2527,Bernita Zahor,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
2718,1107821,900012283,Igor Hansen,Sales Associate,1/5/2021,Retail,Individual,2355,Bat Marner,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,2,$16.75 ,33.5
2719,1107892,900012283,Igor Hansen,Sales Associate,1/16/2021,Retail,Individual,1694,Broddy Scotland,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,1,$24.50 ,24.5
2720,1107893,900012283,Igor Hansen,Sales Associate,1/16/2021,Retail,Individual,2357,Saloma Hannaford,Bath products,BP505,Vanilla and Olive Oil Lotion,3,$9.99 ,29.97
2721,1107905,900012283,Igor Hansen,Sales Associate,1/17/2021,Retail,Individual,2141,Taylor Joutapaitis,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,3,$17.50 ,52.5
2722,1107922,900012283,Igor Hansen,Sales Associate,1/19/2021,Wholesale,Business,4052,Goyette Group,Bath products,BP503,Vanilla and Olive Oil Bar Soap,12,$5.99 ,71.88
2723,1107979,900012283,Igor Hansen,Sales Associate,1/28/2021,Retail,Individual,1317,Ken Vasyukov,Gift Basket,GB101,Infused EVOO Gift Basket,4,$75.00 ,300.0
2724,1108000,900012283,Igor Hansen,Sales Associate,1/31/2021,Retail,Individual,1702,Diahann Harcourt,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,$7.45 ,14.9
2725,1102933,900013649,John Ashwin,Senior Sales Representative,2/9/2019,Retail,Individual,1208,Adoree Brushneen,Gift Basket,GB300,Deluxe Bath Gift Basket,1,$115.00 ,115.0
2726,1103026,900013649,John Ashwin,Senior Sales Representative,2/21/2019,Retail,Individual,1520,Maryellen Pirazzi,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,$7.45 ,14.9
2727,1103033,900013649,John Ashwin,Senior Sales Representative,2/22/2019,Retail,Individual,1937,Gilles Okeshott,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,3,$27.00 ,81.0
2728,1103065,900013649,John Ashwin,Senior Sales Representative,2/28/2019,Retail,Individual,4118,Dolph Pople,Gift Basket,GB106,Basil EVOO Gift Basket,2,$75.00 ,150.0
2729,1103186,900013649,John Ashwin,Senior Sales Representative,3/20/2019,Retail,Individual,1453,Engelbert MacGoun,Bath products,BP500,Vanilla and Olive Oil Body Soap,1,$7.45 ,7.45
2730,1103323,900013649,John Ashwin,Senior Sales Representative,4/8/2019,Wholesale,Business,3636,Parisian LLC,Bath products,BP503,Vanilla and Olive Oil Bar Soap,1,$5.99 ,5.99
2731,1103419,900013649,John Ashwin,Senior Sales Representative,4/21/2019,Retail,Individual,1474,Cliff Stanion,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
2732,1103455,900013649,John Ashwin,Senior Sales Representative,4/26/2019,Retail,Individual,1817,Bunni Yerby,Bath products,BP105,Lavender and Olive Oil Lotion,4,$9.99 ,39.96
2733,1103496,900013649,John Ashwin,Senior Sales Representative,5/1/2019,Retail,Individual,1668,Joline Rapper,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,3,$70.00 ,210.0
2734,1103601,900013649,John Ashwin,Senior Sales Representative,5/15/2019,Retail,Individual,4106,Adair Vanyukhin,Gift Basket,GB103,Lemon EVOO Gift Basket,2,$75.00 ,150.0
2735,1103619,900013649,John Ashwin,Senior Sales Representative,5/17/2019,Retail,Individual,1955,Ermengarde Holleworth,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
2736,1103620,900013649,John Ashwin,Senior Sales Representative,5/17/2019,Retail,Individual,2208,Regine Christoffe,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,3,$45.00 ,135.0
2737,1103630,900013649,John Ashwin,Senior Sales Representative,5/19/2019,Retail,Individual,2012,Margarette Tebbit,Gift Basket,GB104,Garlic EVOO Gift Basket,1,$75.00 ,75.0
2738,1103651,900013649,John Ashwin,Senior Sales Representative,5/23/2019,Wholesale,Business,3636,Parisian LLC,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
2739,1103656,900013649,John Ashwin,Senior Sales Representative,5/24/2019,Retail,Individual,1817,Bunni Yerby,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
2740,1103689,900013649,John Ashwin,Senior Sales Representative,5/28/2019,Retail,Individual,2934,Harlen Phelan,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,$26.00 ,26.0
2741,1103740,900013649,John Ashwin,Senior Sales Representative,6/6/2019,Wholesale,Business,2698,Quigley Group,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,6,$234.00 ,1404.0
2742,1103907,900013649,John Ashwin,Senior Sales Representative,6/29/2019,Retail,Individual,4045,Fredric Gibbs,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
2743,1103903,900013649,John Ashwin,Senior Sales Representative,6/29/2019,Retail,Individual,2960,Jenda Wiley,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,1,$17.50 ,17.5
2744,1103976,900013649,John Ashwin,Senior Sales Representative,7/9/2019,Retail,Individual,2362,Trudy Plowman,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
2745,1104014,900013649,John Ashwin,Senior Sales Representative,7/13/2019,Retail,Individual,2277,Loleta Pilley,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
2746,1104012,900013649,John Ashwin,Senior Sales Representative,7/13/2019,Retail,Individual,1841,Hoyt Stainfield,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,$114.00 ,342.0
2747,1104086,900013649,John Ashwin,Senior Sales Representative,7/23/2019,Wholesale,Business,2421,Kuhic Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,5,$234.00 ,1170.0
